Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,lag_demand_1,lag_demand_7,lag_demand_30,rolling_mean_7,rolling_mean_30,seasonal_index,expected_promo_uplift,price_elasticity,stock_cover_days,inventory_turnover,lead_time_demand
2023-08-01,S002,P0010,Clothing,West,323,44,33,57.28,24.68,0,Sunny,0,21.27,Winter,334.0,336.0,32.0,123.0,152.63333333333333,1.0026814243408946,0.0,-1.763256158928691,2.6238830219333877,0.13618074899411947,861.0
2023-08-02,S002,P0010,Clothing,South,292,104,66,100.11,88.3,20,Sunny,1,84.74,Autumn,44.0,30.0,232.0,133.57142857142858,148.36666666666667,1.0096550398328077,0.0,-1.763256158928691,2.184460831463076,0.3560424512153372,935.0000000000001
2023-08-03,S002,P0010,Furniture,North,66,44,110,38.02,91.77,5,Cloudy,1,92.84,Autumn,104.0,129.0,219.0,121.42857142857143,142.53333333333333,1.0096550398328077,0.0,-1.763256158928691,0.5430821676266604,0.6656580937972769,850.0
2023-08-04,S002,P0010,Electronics,South,440,419,93,438.37,20.74,10,Cloudy,0,22.12,Winter,44.0,130.0,58.0,162.71428571428572,154.56666666666666,1.0026814243408946,0.0,-1.763256158928691,2.7024655611125734,0.9520563508293569,1139.0
2023-08-05,S002,P0010,Furniture,North,427,203,116,195.57,59.55,5,Sunny,1,64.38,Autumn,419.0,170.0,18.0,167.42857142857142,160.73333333333332,1.0096550398328077,0.0,-1.763256158928691,2.548818964782127,0.47529852493561225,1172.0
2023-08-06,S002,P0010,Clothing,West,472,385,44,392.83,26.72,0,Cloudy,0,29.73,Spring,203.0,24.0,18.0,219.0,172.96666666666667,0.9953244926435111,0.0,-1.763256158928691,2.154267457781835,0.8155051895784791,1533.0
2023-08-07,S002,P0010,Electronics,South,368,251,134,259.44,11.81,20,Rainy,0,9.92,Winter,385.0,334.0,261.0,207.14285714285714,172.63333333333333,1.0026814243408946,0.0,-1.763256158928691,1.7756944923140554,0.6818799239337137,1450.0
2023-08-08,S002,P0010,Electronics,East,278,63,132,59.56,79.24,0,Sunny,1,75.49,Winter,251.0,44.0,167.0,209.85714285714286,169.16666666666666,1.0026814243408946,0.0,-1.763256158928691,1.324079744165476,0.22653721682847894,1469.0
2023-08-09,S002,P0010,Electronics,South,108,62,46,68.91,13.87,5,Sunny,1,10.21,Autumn,63.0,104.0,266.0,203.85714285714286,162.36666666666667,1.0096550398328077,0.0,-1.763256158928691,0.5295230090355116,0.5735430157261795,1427.0
2023-08-10,S002,P0010,Electronics,South,375,272,40,269.79,82.31,5,Cloudy,1,84.55,Winter,62.0,44.0,93.0,236.42857142857142,168.33333333333334,1.0026814243408946,0.0,-1.763256158928691,1.5854321435042582,0.7251399626766195,1655.0
2023-08-11,S002,P0010,Furniture,South,343,290,193,305.18,89.93,15,Sunny,0,92.83,Autumn,272.0,419.0,218.0,218.0,170.73333333333332,1.0096550398328077,0.0,-1.763256158928691,1.572673085740486,0.8452346254736228,1526.0
2023-08-12,S002,P0010,Electronics,East,354,238,93,229.74,18.61,20,Cloudy,0,20.46,Autumn,290.0,203.0,170.0,223.0,173.0,1.0096550398328077,0.0,-1.763256158928691,1.58673240699238,0.6721265179327873,1561.0
2023-08-13,S002,P0010,Furniture,South,329,94,81,90.35,48.07,5,Snowy,0,51.84,Autumn,238.0,385.0,169.0,181.42857142857142,170.5,1.0096550398328077,0.0,-1.763256158928691,1.812386873376879,0.2856274688544515,1270.0
2023-08-14,S002,P0010,Electronics,East,221,28,142,31.61,57.41,15,Sunny,0,60.77,Spring,94.0,251.0,63.0,149.57142857142858,169.33333333333334,0.9953244926435111,0.0,-1.763256158928691,1.4765677197671088,0.12663952962460426,1047.0
2023-08-15,S002,P0010,Electronics,North,333,135,76,132.17,68.69,15,Cloudy,0,70.55,Spring,28.0,63.0,251.0,159.85714285714286,165.46666666666667,0.9953244926435111,0.0,-1.763256158928691,2.081807627042958,0.40528369858901225,1119.0
2023-08-16,S002,P0010,Clothing,West,204,138,44,146.99,26.47,20,Snowy,0,31.08,Summer,135.0,62.0,96.0,170.71428571428572,166.86666666666667,0.9924041127832443,0.0,-1.763256158928691,1.1942795015472107,0.6761391474767271,1195.0
2023-08-17,S002,P0010,Clothing,North,376,236,129,244.98,36.93,5,Snowy,0,38.39,Spring,138.0,272.0,343.0,165.57142857142858,163.3,0.9953244926435111,0.0,-1.763256158928691,2.2695524704665,0.627492688114863,1159.0
2023-08-18,S002,P0010,Furniture,East,126,63,126,63.83,72.88,5,Snowy,1,76.13,Spring,236.0,290.0,179.0,133.14285714285714,159.43333333333334,0.9953244926435111,0.0,-1.763256158928691,0.9456416854293986,0.49960348929421095,932.0
2023-08-19,S002,P0010,Groceries,West,95,57,173,61.8,15.7,10,Cloudy,1,19.97,Spring,63.0,238.0,35.0,107.28571428571429,160.16666666666666,0.9953244926435111,0.0,-1.763256158928691,0.8846614340827458,0.5993690851735016,751.0
2023-08-20,S002,P0010,Groceries,North,297,143,147,153.14,19.74,5,Snowy,1,15.91,Winter,57.0,94.0,147.0,114.28571428571429,160.03333333333333,1.0026814243408946,0.0,-1.763256158928691,2.5964780816785313,0.48131942107034664,800.0
2023-08-21,S002,P0010,Furniture,West,377,217,118,208.81,62.56,5,Cloudy,1,58.07,Winter,143.0,28.0,302.0,141.28571428571428,157.2,1.0026814243408946,0.0,-1.763256158928691,2.666464585227847,0.575444179262795,989.0
2023-08-22,S002,P0010,Toys,West,66,15,122,12.83,55.42,0,Snowy,1,53.32,Autumn,217.0,135.0,16.0,124.14285714285714,157.16666666666666,1.0096550398328077,0.0,-1.763256158928691,0.5312176612625044,0.22692889561270804,869.0
2023-08-23,S002,P0010,Toys,East,183,150,64,160.67,76.15,0,Rainy,1,77.68,Summer,15.0,138.0,61.0,125.85714285714286,160.13333333333333,0.9924041127832443,0.0,-1.763256158928691,1.4528751275944198,0.8192244675040962,881.0
2023-08-24,S002,P0010,Groceries,South,489,200,178,217.36,27.82,10,Sunny,1,31.24,Summer,150.0,236.0,336.0,120.71428571428571,155.6,0.9924041127832443,0.0,-1.763256158928691,4.047534586732884,0.40891433244735226,845.0
2023-08-25,S002,P0010,Furniture,North,387,60,107,78.86,60.88,5,Snowy,1,59.38,Spring,200.0,63.0,30.0,120.28571428571429,156.6,0.9953244926435111,0.0,-1.763256158928691,3.2146671413314345,0.15499870834409712,842.0
2023-08-26,S002,P0010,Furniture,East,54,4,164,19.76,91.63,5,Sunny,1,89.91,Summer,60.0,57.0,129.0,112.71428571428571,152.43333333333334,0.9924041127832443,0.0,-1.763256158928691,0.4786627833354439,0.07393715341959334,789.0
2023-08-27,S002,P0010,Clothing,South,496,421,105,435.56,68.84,0,Rainy,0,70.49,Autumn,4.0,143.0,130.0,152.42857142857142,162.13333333333333,1.0096550398328077,0.0,-1.763256158928691,3.2518497705347946,0.8486192299939528,1067.0
2023-08-28,S002,P0010,Electronics,North,104,17,146,32.09,14.81,15,Snowy,1,14.73,Autumn,421.0,217.0,170.0,123.85714285714286,157.03333333333333,1.0096550398328077,0.0,-1.763256158928691,0.8389996542583843,0.1633045148895293,867.0
2023-08-29,S002,P0010,Furniture,East,398,319,190,324.63,15.5,20,Sunny,1,12.69,Autumn,17.0,15.0,24.0,167.28571428571428,166.86666666666667,1.0096550398328077,0.0,-1.763256158928691,2.37774174276692,0.8013062044712383,1171.0
2023-08-30,S002,P0010,Clothing,South,370,139,116,149.06,23.62,5,Snowy,0,23.19,Autumn,319.0,150.0,334.0,165.71428571428572,160.36666666666667,1.0096550398328077,0.0,-1.763256158928691,2.231412078917894,0.3755741691434747,1160.0
2023-08-31,S002,P0010,Furniture,East,208,38,196,49.8,76.91,0,Rainy,0,74.29,Autumn,139.0,200.0,44.0,142.57142857142858,160.16666666666666,1.0096550398328077,0.0,-1.763256158928691,1.4578952638429958,0.18260451705910621,998.0000000000001
2023-09-01,S002,P0010,Furniture,South,65,15,148,11.09,51.7,20,Snowy,1,52.12,Winter,38.0,60.0,104.0,136.14285714285714,157.2,1.0026814243408946,0.0,-1.763256158928691,0.47708923141449094,0.23041474654377883,953.0
2023-09-02,S002,P0010,Furniture,West,209,175,161,188.62,15.03,0,Snowy,0,11.73,Summer,15.0,4.0,44.0,160.57142857142858,161.56666666666666,0.9924041127832443,0.0,-1.763256158928691,1.3007913221303458,0.8369201339072214,1124.0
2023-09-03,S002,P0010,Clothing,North,454,55,191,69.76,84.14,15,Sunny,1,86.43,Winter,175.0,421.0,419.0,108.28571428571429,149.43333333333334,1.0026814243408946,0.0,-1.763256158928691,4.188743904046395,0.12111869632239594,758.0
2023-09-04,S002,P0010,Toys,East,486,352,138,357.82,21.24,15,Cloudy,0,21.74,Autumn,55.0,17.0,203.0,156.14285714285714,154.4,1.0096550398328077,0.0,-1.763256158928691,3.110542196214684,0.7241308372762806,1093.0
2023-09-05,S002,P0010,Groceries,North,432,40,115,30.36,54.44,15,Snowy,1,57.95,Autumn,352.0,319.0,385.0,116.28571428571429,142.9,1.0096550398328077,0.0,-1.763256158928691,3.711795753037928,0.09257116408238833,814.0
2023-09-06,S002,P0010,Furniture,South,423,158,133,148.76,92.09,15,Rainy,0,92.67,Summer,40.0,139.0,251.0,119.0,139.8,0.9924041127832443,0.0,-1.763256158928691,3.5516372795969775,0.37343417631765535,833.0
2023-09-07,S002,P0010,Toys,North,111,69,166,62.48,10.05,15,Rainy,1,13.58,Summer,158.0,38.0,63.0,123.42857142857143,140.0,0.9924041127832443,0.0,-1.763256158928691,0.8985775413438187,0.6210621062106211,864.0
2023-09-08,S002,P0010,Groceries,South,185,167,94,167.96,38.59,10,Snowy,0,43.09,Winter,69.0,15.0,62.0,145.14285714285714,143.5,1.0026814243408946,0.0,-1.763256158928691,1.273728730205567,0.902215018908698,1016.0
2023-09-09,S002,P0010,Furniture,East,287,188,39,192.93,19.67,10,Cloudy,0,16.12,Autumn,167.0,175.0,272.0,147.0,140.7,1.0096550398328077,0.0,-1.763256158928691,1.9510537049626104,0.6548241030999651,1029.0
2023-09-10,S002,P0010,Toys,South,207,70,43,84.1,20.78,5,Rainy,1,16.12,Summer,188.0,55.0,290.0,149.14285714285714,133.36666666666667,0.9924041127832443,0.0,-1.763256158928691,1.3870010529338568,0.3380009657170449,1044.0
2023-09-11,S002,P0010,Groceries,West,315,37,185,56.28,30.12,0,Rainy,1,33.15,Autumn,70.0,352.0,238.0,104.14285714285714,126.66666666666667,1.0096550398328077,0.0,-1.763256158928691,3.0217897766205293,0.11742304030466517,729.0
2023-09-12,S002,P0010,Electronics,South,479,460,139,471.21,41.71,15,Sunny,0,46.28,Winter,37.0,40.0,94.0,164.14285714285714,138.86666666666667,1.0026814243408946,0.0,-1.763256158928691,2.916412977298426,0.9601335838029639,1149.0
2023-09-13,S002,P0010,Furniture,West,327,210,91,209.12,77.15,15,Rainy,1,78.55,Summer,460.0,158.0,28.0,171.57142857142858,144.93333333333334,0.9924041127832443,0.0,-1.763256158928691,1.904801531164184,0.6420055029043106,1201.0
2023-09-14,S002,P0010,Furniture,East,361,165,150,164.47,57.99,20,Sunny,0,57.6,Spring,210.0,69.0,135.0,185.28571428571428,145.93333333333334,0.9953244926435111,0.0,-1.763256158928691,1.9472913616398244,0.45693713652727774,1297.0
2023-09-15,S002,P0010,Electronics,South,213,154,119,153.86,14.44,10,Cloudy,1,17.86,Autumn,165.0,167.0,138.0,183.42857142857142,146.46666666666667,1.0096550398328077,0.0,-1.763256158928691,1.1605822370981553,0.7226654152979822,1284.0
2023-09-16,S002,P0010,Clothing,East,478,57,115,54.48,18.87,5,Rainy,0,16.48,Summer,154.0,188.0,236.0,164.71428571428572,140.5,0.9924041127832443,0.0,-1.763256158928691,2.9002340296437548,0.1192219201003974,1153.0
2023-09-17,S002,P0010,Groceries,North,94,0,167,-2.09,87.61,20,Sunny,1,84.29,Summer,57.0,70.0,63.0,154.71428571428572,138.4,0.9924041127832443,0.0,-1.763256158928691,0.6071791086093937,0.0,1083.0
2023-09-18,S002,P0010,Furniture,East,107,69,74,59.93,26.09,10,Cloudy,0,27.12,Autumn,0.0,37.0,57.0,159.28571428571428,138.8,1.0096550398328077,0.0,-1.763256158928691,0.6713274177646321,0.6442577030812325,1115.0
2023-09-19,S002,P0010,Toys,East,50,45,103,43.13,97.04,0,Sunny,1,95.83,Spring,69.0,460.0,143.0,100.0,135.53333333333333,0.9953244926435111,0.0,-1.763256158928691,0.4995004995004995,0.8982035928143712,700.0
2023-09-20,S002,P0010,Clothing,South,99,27,58,33.89,79.9,0,Rainy,1,75.96,Autumn,45.0,210.0,217.0,73.85714285714286,129.2,1.0096550398328077,0.0,-1.763256158928691,1.3386130963878695,0.27245206861755805,517.0
2023-09-21,S002,P0010,Electronics,North,141,40,125,46.59,14.58,10,Sunny,1,17.81,Summer,27.0,165.0,15.0,56.0,130.03333333333333,0.9924041127832443,0.0,-1.763256158928691,2.513368983957219,0.28348688873139616,392.0
2023-09-22,S002,P0010,Furniture,South,127,90,24,89.55,57.05,0,Sunny,0,55.06,Winter,40.0,154.0,150.0,46.857142857142854,128.03333333333333,1.0026814243408946,0.0,-1.763256158928691,2.7045938545786434,0.7081038552321007,328.0
2023-09-23,S002,P0010,Groceries,East,486,122,67,122.82,79.97,20,Snowy,1,79.07,Winter,90.0,57.0,200.0,56.142857142857146,125.43333333333334,1.0026814243408946,0.0,-1.763256158928691,8.641097282194563,0.25097716519234725,393.0
2023-09-24,S002,P0010,Clothing,West,432,237,37,252.83,15.52,15,Snowy,0,18.65,Spring,122.0,0.0,60.0,90.0,131.33333333333334,0.9953244926435111,0.0,-1.763256158928691,4.794672586015539,0.5484841471881509,630.0
2023-09-25,S002,P0010,Toys,South,304,152,88,161.61,39.58,5,Rainy,0,43.44,Spring,237.0,69.0,4.0,101.85714285714286,136.26666666666668,0.9953244926435111,0.0,-1.763256158928691,2.981644948858064,0.4998355804011838,713.0
2023-09-26,S002,P0010,Furniture,East,127,6,59,-2.1,99.96,15,Snowy,0,104.32,Summer,152.0,45.0,421.0,96.28571428571429,122.43333333333334,0.9924041127832443,0.0,-1.763256158928691,1.317622647102416,0.04720692368214005,674.0
2023-09-27,S002,P0010,Furniture,South,297,85,107,91.62,73.95,5,Rainy,0,78.1,Spring,6.0,27.0,17.0,104.57142857142857,124.7,0.9953244926435111,0.0,-1.763256158928691,2.8374505254538014,0.28609895658027595,732.0
2023-09-28,S002,P0010,Furniture,West,244,176,176,182.14,24.81,5,Rainy,0,24.99,Autumn,85.0,40.0,319.0,124.0,119.93333333333334,1.0096550398328077,0.0,-1.763256158928691,1.9661563255439163,0.7210159770585826,868.0
2023-09-29,S002,P0010,Clothing,West,77,15,143,12.26,46.67,20,Sunny,1,50.06,Spring,176.0,90.0,139.0,113.28571428571429,115.8,0.9953244926435111,0.0,-1.763256158928691,0.6790978959304523,0.19455252918287938,793.0
2023-09-30,S002,P0010,Electronics,East,117,88,67,107.36,57.82,5,Snowy,0,57.85,Spring,15.0,122.0,38.0,108.42857142857143,117.46666666666667,0.9953244926435111,0.0,-1.763256158928691,1.0780571278136106,0.7514944491887277,759.0
2023-10-01,S002,P0010,Furniture,North,72,26,21,38.53,54.49,10,Rainy,0,55.21,Spring,88.0,237.0,15.0,78.28571428571429,117.83333333333333,0.9953244926435111,0.0,-1.763256158928691,0.918534718425369,0.3606102635228849,548.0
2023-10-02,S002,P0010,Groceries,West,463,453,59,462.03,60.57,15,Cloudy,0,63.47,Spring,26.0,152.0,175.0,121.28571428571429,127.1,0.9953244926435111,0.0,-1.763256158928691,3.814287395551371,0.978190455625135,849.0
2023-10-03,S002,P0010,Clothing,South,284,160,166,175.47,23.69,5,Sunny,0,24.65,Autumn,453.0,6.0,55.0,143.28571428571428,130.6,1.0096550398328077,0.0,-1.763256158928691,1.9806715153930459,0.5631819781766984,1003.0
2023-10-04,S002,P0010,Clothing,South,266,61,52,74.58,75.03,20,Snowy,0,70.63,Spring,160.0,85.0,352.0,139.85714285714286,120.9,0.9953244926435111,0.0,-1.763256158928691,1.9005818107583954,0.22923712889891015,979.0
2023-10-05,S002,P0010,Toys,North,104,1,190,20.96,85.26,10,Cloudy,1,82.33,Spring,61.0,176.0,40.0,114.85714285714286,119.6,0.9953244926435111,0.0,-1.763256158928691,0.9046849757673667,0.009606147934678195,804.0
2023-10-06,S002,P0010,Toys,North,214,158,99,154.23,49.05,10,Rainy,0,51.37,Winter,1.0,15.0,158.0,135.28571428571428,119.6,1.0026814243408946,0.0,-1.763256158928691,1.5806689880763956,0.7379729098552079,947.0
2023-10-07,S002,P0010,Toys,North,120,113,80,122.54,47.13,15,Rainy,1,47.42,Autumn,158.0,88.0,69.0,138.85714285714286,121.06666666666666,1.0096550398328077,0.0,-1.763256158928691,0.863575614269559,0.9408825978351374,972.0
2023-10-08,S002,P0010,Furniture,North,210,151,172,154.8,83.36,20,Rainy,1,85.7,Spring,113.0,26.0,167.0,156.71428571428572,120.53333333333333,0.9953244926435111,0.0,-1.763256158928691,1.339163705930582,0.7187053783912423,1097.0
2023-10-09,S002,P0010,Clothing,North,50,35,148,31.67,61.97,5,Rainy,1,59.08,Autumn,151.0,453.0,188.0,97.0,115.43333333333334,1.0096550398328077,0.0,-1.763256158928691,0.5149330587023687,0.6986027944111777,679.0
2023-10-10,S002,P0010,Clothing,South,279,97,53,104.84,43.36,10,Snowy,1,44.01,Summer,35.0,160.0,70.0,88.0,116.33333333333333,0.9924041127832443,0.0,-1.763256158928691,3.166855845629966,0.34754568255105694,616.0
2023-10-11,S002,P0010,Electronics,West,412,101,31,98.71,31.2,0,Rainy,1,30.05,Autumn,97.0,61.0,37.0,93.71428571428571,118.46666666666667,1.0096550398328077,0.0,-1.763256158928691,4.391655245926604,0.2450861441397719,656.0
2023-10-12,S002,P0010,Electronics,West,486,117,154,115.95,65.51,0,Cloudy,0,61.72,Winter,101.0,1.0,460.0,110.28571428571429,107.03333333333333,1.0026814243408946,0.0,-1.763256158928691,4.402743626245632,0.24069121579921826,772.0
2023-10-13,S002,P0010,Furniture,West,113,76,197,70.58,95.62,20,Snowy,1,98.53,Spring,117.0,158.0,210.0,98.57142857142857,102.56666666666666,0.9953244926435111,0.0,-1.763256158928691,1.1452149992760967,0.6719717064544651,690.0
2023-10-14,S002,P0010,Toys,North,218,122,166,117.05,28.46,10,Rainy,0,33.33,Summer,76.0,113.0,165.0,99.85714285714286,101.13333333333334,0.9924041127832443,0.0,-1.763256158928691,2.180934686294126,0.5593764328289775,699.0
2023-10-15,S002,P0010,Clothing,East,198,41,49,44.51,52.85,15,Snowy,0,54.12,Winter,122.0,151.0,154.0,84.14285714285714,97.36666666666666,1.0026814243408946,0.0,-1.763256158928691,2.3503476343903684,0.20696617869762746,589.0
2023-10-16,S002,P0010,Electronics,East,244,49,108,51.38,94.0,10,Sunny,0,94.31,Summer,41.0,35.0,57.0,86.14285714285714,97.1,0.9924041127832443,0.0,-1.763256158928691,2.829219811164486,0.2007374027038099,603.0
2023-10-17,S002,P0010,Furniture,East,92,85,45,82.33,75.58,10,Cloudy,0,70.67,Winter,49.0,97.0,0.0,84.42857142857143,99.93333333333334,1.0026814243408946,0.0,-1.763256158928691,1.088389386513436,0.9229098805646038,591.0
2023-10-18,S002,P0010,Furniture,South,421,421,118,416.06,43.59,0,Rainy,0,45.42,Spring,85.0,101.0,69.0,130.14285714285714,111.66666666666667,0.9953244926435111,0.0,-1.763256158928691,3.2324229461445655,0.9997625267157444,911.0
2023-10-19,S002,P0010,Toys,West,157,72,69,79.66,18.45,5,Rainy,0,20.83,Spring,421.0,117.0,45.0,123.71428571428571,112.56666666666666,0.9953244926435111,0.0,-1.763256158928691,1.2680281527633555,0.4583068109484405,866.0
2023-10-20,S002,P0010,Groceries,North,81,71,92,62.73,38.35,20,Cloudy,1,35.71,Spring,72.0,76.0,27.0,123.0,114.03333333333333,0.9953244926435111,0.0,-1.763256158928691,0.6580016246953696,0.8754623921085081,861.0
2023-10-21,S002,P0010,Groceries,East,351,252,79,264.39,14.3,10,Snowy,0,9.85,Autumn,71.0,122.0,40.0,141.57142857142858,121.1,1.0096550398328077,0.0,-1.763256158928691,2.4775637793687606,0.717744232412418,991.0000000000001
2023-10-22,S002,P0010,Electronics,North,167,2,200,-5.1,45.4,20,Cloudy,1,41.86,Winter,252.0,41.0,90.0,136.0,118.16666666666667,1.0026814243408946,0.0,-1.763256158928691,1.2270389419544454,0.01196888090963495,952.0
2023-10-23,S002,P0010,Furniture,South,441,391,169,403.37,68.9,10,Rainy,0,66.73,Autumn,2.0,49.0,122.0,184.85714285714286,127.13333333333334,1.0096550398328077,0.0,-1.763256158928691,2.38433613964625,0.8864203128542281,1294.0
2023-10-24,S002,P0010,Electronics,North,239,92,67,102.16,72.67,5,Sunny,0,69.8,Spring,391.0,85.0,237.0,185.85714285714286,122.3,0.9953244926435111,0.0,-1.763256158928691,1.2852423753553046,0.3847762442492681,1301.0
2023-10-25,S002,P0010,Electronics,North,271,244,131,249.32,96.66,0,Cloudy,1,93.69,Spring,92.0,421.0,152.0,160.57142857142858,125.36666666666666,0.9953244926435111,0.0,-1.763256158928691,1.6866720014226015,0.9000368867576539,1124.0
2023-10-26,S002,P0010,Clothing,South,465,262,27,252.99,97.55,0,Cloudy,0,93.42,Winter,244.0,72.0,6.0,187.71428571428572,133.9,1.0026814243408946,0.0,-1.763256158928691,2.475850003803149,0.5633197161900666,1314.0
2023-10-27,S002,P0010,Groceries,North,80,72,78,81.0,61.74,10,Sunny,1,63.09,Winter,262.0,71.0,85.0,187.85714285714286,133.46666666666667,1.0026814243408946,0.0,-1.763256158928691,0.42562894276810825,0.8988764044943821,1315.0
2023-10-28,S002,P0010,Clothing,North,216,180,107,170.82,30.31,5,Rainy,0,25.85,Spring,72.0,252.0,176.0,177.57142857142858,133.6,0.9953244926435111,0.0,-1.763256158928691,1.2157272654177051,0.8329477093937991,1243.0
2023-10-29,S002,P0010,Electronics,West,216,79,54,70.05,55.46,10,Snowy,0,59.02,Autumn,180.0,2.0,15.0,188.57142857142858,135.73333333333332,1.0096550398328077,0.0,-1.763256158928691,1.1448474293935034,0.3655714946783896,1320.0
2023-10-30,S002,P0010,Electronics,North,259,65,33,82.57,75.08,20,Sunny,1,71.2,Autumn,79.0,391.0,88.0,142.0,134.96666666666667,1.0096550398328077,0.0,-1.763256158928691,1.8226600985221675,0.25086839058278654,994.0
2023-10-31,S002,P0010,Clothing,East,149,37,131,55.94,29.8,0,Snowy,1,34.48,Autumn,65.0,92.0,26.0,134.14285714285714,135.33333333333334,1.0096550398328077,0.0,-1.763256158928691,1.1099287006491434,0.24815560026827632,939.0
2023-11-01,S002,P0010,Electronics,North,57,38,166,34.49,10.2,5,Snowy,0,10.71,Winter,37.0,244.0,453.0,104.71428571428571,121.5,1.0026814243408946,0.0,-1.763256158928691,0.5438189995911136,0.6654991243432574,733.0
2023-11-02,S002,P0010,Toys,East,142,19,37,23.86,44.89,5,Cloudy,1,48.29,Summer,38.0,262.0,160.0,70.0,116.8,0.9924041127832443,0.0,-1.763256158928691,2.0256776034236808,0.13370865587614356,490.0
2023-11-03,S002,P0010,Toys,North,301,273,113,291.17,30.41,5,Sunny,1,33.15,Spring,19.0,72.0,61.0,98.71428571428571,123.86666666666666,0.9953244926435111,0.0,-1.763256158928691,3.0461182593609952,0.9066755230820325,691.0
